activity_id,user_id,steps,minutes_meditated,activity_type,date,calories_burned,gym_visit,week
3000,6,12134,50,Bike Indoor,2024-02-13,348.76,True,7
3001,637,10782,3,Meditação,2024-09-09,35.18,False,37
3002,314,9234,19,Bike Indoor,2023-06-01,440.8,True,22
3003,326,18922,20,Caminhada,2024-10-14,156.35,False,42
3004,565,14618,2,Caminhada,2024-02-09,156.47,False,6
3005,578,17245,24,Corrida,2024-05-05,774.61,True,18
3006,826,18260,3,Caminhada,2023-06-11,67.22,False,23
3007,506,10027,57,Crossfit,2023-05-27,596.55,True,21
3008,82,13986,46,Caminhada,2024-02-16,201.99,False,7
3009,599,12400,10,Meditação,2023-09-13,45.35,False,37
3010,2,3526,15,Crossfit,2024-08-25,958.97,True,34
3011,204,11593,58,Caminhada,2024-01-05,189.67,False,1
3012,662,1622,35,Corrida,2024-10-12,413.82,True,41
3013,805,5518,5,Meditação,2024-11-19,24.52,False,47
3014,404,2657,30,Meditação,2023-10-18,46.75,False,42
3015,103,18316,39,Bike Indoor,2023-12-06,499.98,True,49
3016,536,8699,12,Meditação,2023-03-17,39.06,False,11
3017,368,13955,22,Meditação,2024-07-22,20.77,False,30
3018,212,19862,51,Crossfit,2024-06-23,512.5,True,25
3019,577,2656,3,Meditação,2024-05-19,33.13,False,20
3020,961,16673,36,Caminhada,2023-11-17,258.75,False,46
3021,209,5858,41,Crossfit,2024-10-23,995.13,True,43
3022,763,19213,36,Crossfit,2023-11-03,923.31,True,44
3023,897,10401,43,Meditação,2023-12-13,32.16,False,50
3024,117,8758,32,Bike Indoor,2024-01-28,543.49,True,4
3025,628,1473,55,Bike Indoor,2023-07-18,629.67,True,29
3026,749,13281,41,Bike Indoor,2024-11-06,307.92,True,45
3027,478,15964,28,Meditação,2023-07-01,48.07,False,26
3028,105,18371,36,Corrida,2023-08-28,612.49,True,35
3029,495,12057,18,Caminhada,2023-03-07,288.01,False,10
3030,771,7673,50,Bike Indoor,2023-06-20,605.81,True,25
3031,46,19644,19,Corrida,2024-10-06,460.93,True,40
3032,823,14281,31,Bike Indoor,2024-08-15,366.1,True,33
3033,331,3251,43,Corrida,2023-06-14,541.46,True,24
3034,216,5054,54,Meditação,2023-03-04,20.56,False,9
3035,982,1716,15,Caminhada,2023-12-21,159.82,False,51
3036,960,9204,4,Corrida,2023-02-20,641.56,True,8
3037,492,14106,48,Meditação,2024-08-06,27.46,False,32
3038,813,1310,45,Crossfit,2023-02-12,528.21,True,6
3039,922,17001,11,Caminhada,2023-11-17,293.91,False,46
3040,845,15882,44,Crossfit,2023-11-14,712.56,True,46
3041,449,4257,20,Bike Indoor,2023-08-04,640.43,True,31
3042,536,15846,13,Caminhada,2023-07-10,68.49,False,28
3043,511,10420,36,Meditação,2024-10-31,42.4,False,44
3044,458,13012,21,Bike Indoor,2024-05-04,369.36,True,18
3045,547,468,29,Caminhada,2023-03-31,219.85,False,13
3046,536,5905,22,Bike Indoor,2024-02-26,564.72,True,9
3047,540,12308,4,Bike Indoor,2024-05-05,663.92,True,18
3048,484,15634,28,Caminhada,2024-09-07,130.17,False,36
3049,976,14801,58,Crossfit,2024-07-16,554.48,True,29
3050,1000,17523,29,Meditação,2023-09-11,44.58,False,37
3051,16,9628,17,Caminhada,2023-04-17,132.89,False,16
3052,571,8728,45,Meditação,2023-10-21,19.3,False,42
3053,977,17335,49,Bike Indoor,2024-05-25,494.48,True,21
3054,243,11005,51,Corrida,2023-08-24,458.45,True,34
3055,950,19390,0,Caminhada,2024-05-12,124.24,False,19
3056,207,7890,38,Meditação,2023-12-22,25.41,False,51
3057,912,7077,16,Caminhada,2024-09-08,119.31,False,36
3058,271,1971,2,Crossfit,2023-10-31,725.13,True,44
3059,761,13568,41,Meditação,2024-06-15,25.39,False,24
3060,994,1191,6,Crossfit,2024-05-06,887.3,True,19
3061,779,12820,26,Meditação,2024-08-06,46.74,False,32
3062,705,7765,27,Crossfit,2023-04-27,550.46,True,17
3063,847,10254,43,Bike Indoor,2024-01-02,629.32,True,1
3064,730,3046,53,Corrida,2024-10-03,772.71,True,40
3065,115,11750,30,Caminhada,2024-04-03,221.65,False,14
3066,580,12703,14,Bike Indoor,2023-04-30,698.57,True,17
3067,299,16688,54,Crossfit,2023-08-01,667.52,True,31
3068,837,8043,52,Bike Indoor,2023-07-02,632.12,True,26
3069,483,4908,47,Caminhada,2024-10-07,218.43,False,41
3070,397,10627,7,Corrida,2023-12-05,529.37,True,49
3071,394,2804,5,Caminhada,2024-04-22,226.17,False,17
3072,75,10176,27,Caminhada,2024-05-08,177.41,False,19
3073,978,3936,3,Meditação,2023-08-19,17.56,False,33
3074,482,17096,29,Bike Indoor,2023-12-30,369.55,True,52
3075,103,9873,42,Crossfit,2024-03-21,856.7,True,12
3076,297,11390,16,Meditação,2024-04-28,38.48,False,17
3077,178,8366,33,Meditação,2023-09-03,31.23,False,35
3078,215,19589,59,Bike Indoor,2023-08-13,500.57,True,32
3079,967,14614,5,Meditação,2023-06-06,17.2,False,23
3080,315,6506,35,Corrida,2024-09-22,571.71,True,38
3081,39,18156,34,Corrida,2024-08-28,748.56,True,35
3082,259,17458,38,Meditação,2023-12-31,44.19,False,52
3083,716,8783,38,Caminhada,2023-07-05,215.23,False,27
3084,7,11170,15,Corrida,2024-05-09,798.94,True,19
3085,49,14609,1,Caminhada,2023-07-04,273.29,False,27
3086,538,7322,7,Caminhada,2024-01-22,86.31,False,4
3087,161,12174,14,Caminhada,2023-10-07,149.78,False,40
3088,869,16208,26,Caminhada,2024-04-26,82.98,False,17
3089,176,2410,15,Crossfit,2023-09-22,733.04,True,38
3090,591,13636,0,Bike Indoor,2024-10-31,610.55,True,44
3091,2,9039,58,Corrida,2023-12-18,462.32,True,51
3092,895,14990,9,Caminhada,2024-08-11,270.11,False,32
3093,455,6441,6,Meditação,2023-03-23,32.76,False,12
3094,928,8685,47,Corrida,2023-06-30,699.58,True,26
3095,644,13778,9,Crossfit,2023-12-08,522.58,True,49
3096,276,13191,11,Crossfit,2023-07-15,546.92,True,28
3097,498,9732,16,Caminhada,2023-03-01,205.22,False,9
3098,629,3956,44,Crossfit,2023-05-31,919.1,True,22
3099,676,6553,11,Meditação,2023-03-02,44.95,False,9
3100,800,19478,14,Bike Indoor,2024-10-08,575.35,True,41
3101,28,2365,45,Bike Indoor,2024-03-03,380.38,True,9
3102,333,6668,50,Bike Indoor,2023-11-27,378.01,True,48
3103,1,5000,31,Crossfit,2023-02-08,940.68,True,6
3104,188,19731,31,Bike Indoor,2023-09-10,345.29,True,36
3105,56,3675,50,Caminhada,2024-09-09,221.52,False,37
3106,547,12907,25,Meditação,2023-08-21,31.34,False,34
3107,112,17336,13,Bike Indoor,2023-12-20,468.57,True,51
3108,798,19684,49,Caminhada,2023-06-19,160.08,False,25
3109,310,19563,25,Meditação,2023-08-05,47.81,False,31
3110,36,15136,4,Caminhada,2023-12-14,265.36,False,50
3111,439,11155,51,Meditação,2024-06-09,44.6,False,23
3112,729,12219,37,Corrida,2024-02-15,562.65,True,7
3113,592,3247,49,Caminhada,2024-06-11,76.75,False,24
3114,826,4415,45,Bike Indoor,2024-11-11,699.14,True,46
3115,595,19741,3,Crossfit,2024-06-09,572.67,True,23
3116,577,6472,27,Caminhada,2023-08-31,178.9,False,35
3117,325,4848,54,Corrida,2023-01-08,505.85,True,1
3118,640,1037,0,Meditação,2023-10-10,30.43,False,41
3119,307,15634,12,Corrida,2024-09-14,521.97,True,37
3120,534,8262,42,Caminhada,2024-07-05,274.22,False,27
3121,728,11066,2,Caminhada,2024-08-02,292.09,False,31
3122,619,15554,48,Meditação,2024-09-26,26.4,False,39
3123,109,7008,49,Meditação,2023-06-15,12.81,False,24
3124,372,15263,24,Crossfit,2023-07-22,831.67,True,29
3125,357,16238,41,Caminhada,2024-10-01,144.16,False,40
3126,181,5642,15,Bike Indoor,2023-12-30,694.39,True,52
3127,356,16489,20,Caminhada,2023-06-01,72.34,False,22
3128,676,17153,12,Crossfit,2024-02-29,559.56,True,9
3129,68,19324,51,Crossfit,2024-10-19,849.71,True,42
3130,292,14531,43,Meditação,2024-07-14,40.35,False,28
3131,692,10384,35,Caminhada,2024-04-13,167.77,False,15
3132,181,16336,7,Bike Indoor,2024-02-14,410.91,True,7
3133,466,13661,43,Caminhada,2024-05-29,127.45,False,22
3134,434,11687,18,Caminhada,2023-09-08,134.49,False,36
3135,464,13404,46,Bike Indoor,2023-03-18,390.11,True,11
3136,681,4355,59,Corrida,2024-02-26,740.26,True,9
3137,914,933,15,Corrida,2024-01-20,426.03,True,3
3138,534,8766,11,Bike Indoor,2024-01-14,462.91,True,2
3139,66,5906,19,Bike Indoor,2023-08-16,599.04,True,33
3140,21,12572,17,Corrida,2023-04-28,401.53,True,17
3141,612,12279,53,Bike Indoor,2023-09-24,651.21,True,38
3142,384,10723,11,Meditação,2023-08-23,38.25,False,34
3143,812,10611,47,Corrida,2023-06-17,429.35,True,24
3144,615,8261,24,Caminhada,2024-11-26,273.75,False,48
3145,559,4474,59,Caminhada,2024-06-05,171.83,False,23
3146,39,16638,51,Bike Indoor,2023-12-03,560.9,True,48
3147,285,4787,10,Caminhada,2023-11-23,270.51,False,47
3148,822,13575,21,Meditação,2023-12-25,45.25,False,52
3149,602,7862,51,Meditação,2024-03-23,26.35,False,12
3150,597,10956,45,Bike Indoor,2024-10-14,395.08,True,42
3151,785,10663,33,Corrida,2024-06-17,502.97,True,25
3152,336,16120,12,Caminhada,2024-08-26,241.49,False,35
3153,188,3742,45,Meditação,2023-04-07,47.18,False,14
3154,671,2035,37,Caminhada,2024-10-14,68.06,False,42
3155,243,1967,11,Bike Indoor,2024-07-03,306.01,True,27
3156,73,1852,38,Crossfit,2023-09-13,911.47,True,37
3157,479,19567,35,Meditação,2024-03-17,25.46,False,11
3158,974,10547,27,Caminhada,2024-02-13,119.11,False,7
3159,561,6618,26,Bike Indoor,2023-03-26,375.35,True,12
3160,101,13859,38,Bike Indoor,2024-02-21,438.59,True,8
3161,514,8303,12,Caminhada,2024-07-02,292.87,False,27
3162,756,11350,42,Meditação,2024-05-16,49.08,False,20
3163,176,16566,39,Meditação,2024-11-27,23.26,False,48
3164,238,164,26,Corrida,2023-04-08,785.48,True,14
3165,910,6958,50,Crossfit,2024-06-25,649.93,True,26
3166,59,2137,30,Crossfit,2024-05-17,927.24,True,20
3167,865,10215,1,Corrida,2024-03-26,484.8,True,13
3168,99,16838,52,Crossfit,2023-07-10,913.24,True,28
3169,954,18669,17,Corrida,2023-07-20,541.49,True,29
3170,871,16925,25,Caminhada,2023-11-18,98.93,False,46
3171,954,6033,52,Meditação,2023-09-15,47.39,False,37
3172,495,2665,41,Crossfit,2023-06-04,607.09,True,22
3173,947,13129,30,Bike Indoor,2024-05-01,696.73,True,18
3174,980,12125,37,Caminhada,2023-08-16,77.14,False,33
3175,514,6189,55,Meditação,2024-05-31,10.4,False,22
3176,755,13708,21,Meditação,2024-10-02,44.83,False,40
3177,297,18072,35,Caminhada,2024-05-25,196.65,False,21
3178,211,5095,18,Meditação,2023-03-15,26.87,False,11
3179,123,14409,13,Bike Indoor,2023-12-31,332.79,True,52
3180,229,7583,13,Corrida,2023-01-24,629.96,True,4
3181,594,1637,49,Crossfit,2024-04-07,696.86,True,14
3182,656,14670,28,Crossfit,2024-04-25,741.81,True,17
3183,388,5966,16,Corrida,2024-10-19,652.16,True,42
3184,140,4670,49,Meditação,2023-03-30,35.6,False,13
3185,541,5203,49,Meditação,2024-06-17,48.42,False,25
3186,391,18274,36,Caminhada,2023-10-27,213.76,False,43
3187,270,19589,8,Corrida,2023-02-13,535.76,True,7
3188,759,8669,0,Caminhada,2023-02-06,132.41,False,6
3189,12,14968,3,Crossfit,2024-06-02,738.58,True,22
3190,867,2366,57,Meditação,2024-04-18,20.37,False,16
3191,389,18910,6,Corrida,2023-10-07,550.58,True,40
3192,337,366,10,Meditação,2024-04-05,43.68,False,14
3193,506,15647,13,Crossfit,2023-06-18,929.88,True,24
3194,106,9907,41,Caminhada,2023-03-11,206.95,False,10
3195,32,6606,18,Caminhada,2023-08-01,195.71,False,31
3196,74,12,39,Bike Indoor,2024-08-05,470.84,True,32
3197,171,19623,2,Corrida,2023-03-13,654.36,True,11
3198,849,2317,7,Bike Indoor,2023-06-29,622.42,True,26
3199,69,15429,28,Corrida,2023-07-27,695.14,True,30
3200,813,7485,49,Crossfit,2023-06-26,517.73,True,26
3201,362,16759,36,Crossfit,2023-10-28,865.56,True,43
3202,649,256,51,Meditação,2023-06-03,38.8,False,22
3203,433,16833,42,Meditação,2023-06-03,13.96,False,22
3204,929,15903,8,Caminhada,2023-01-30,87.56,False,5
3205,996,3212,18,Corrida,2023-01-27,715.16,True,4
3206,100,6175,11,Corrida,2023-08-28,623.6,True,35
3207,658,13571,26,Crossfit,2024-10-05,910.81,True,40
3208,9,16087,36,Caminhada,2024-11-21,96.19,False,47
3209,574,7446,47,Caminhada,2023-04-08,57.65,False,14
3210,697,17692,57,Corrida,2023-11-22,464.78,True,47
3211,29,14877,24,Caminhada,2023-08-25,163.14,False,34
3212,893,12943,44,Crossfit,2023-05-18,761.65,True,20
3213,114,10306,37,Meditação,2024-09-21,44.31,False,38
3214,462,4016,47,Meditação,2024-09-09,38.65,False,37
3215,921,5912,49,Crossfit,2024-07-01,995.2,True,27
3216,143,442,16,Caminhada,2023-02-15,69.68,False,7
3217,390,2944,43,Meditação,2024-09-07,15.21,False,36
3218,632,3936,58,Corrida,2024-01-25,433.74,True,4
3219,682,398,32,Bike Indoor,2023-12-30,515.38,True,52
3220,157,15696,38,Crossfit,2023-12-26,633.43,True,52
3221,335,2995,13,Crossfit,2024-08-04,841.82,True,31
3222,861,6329,27,Caminhada,2023-07-26,83.17,False,30
3223,260,2216,17,Caminhada,2024-08-23,75.8,False,34
3224,82,18091,54,Meditação,2024-05-29,28.41,False,22
3225,754,11523,32,Meditação,2024-01-01,25.04,False,1
3226,441,2568,51,Meditação,2024-03-13,43.17,False,11
3227,945,160,41,Crossfit,2023-08-19,918.78,True,33
3228,172,15648,14,Caminhada,2024-02-27,79.36,False,9
3229,231,8067,10,Bike Indoor,2024-04-13,624.93,True,15
3230,720,3904,35,Caminhada,2024-09-21,191.04,False,38
3231,75,3573,14,Caminhada,2023-11-07,175.89,False,45
3232,270,1825,52,Meditação,2024-01-30,13.79,False,5
3233,899,13786,47,Crossfit,2023-04-24,869.82,True,17
3234,626,9815,29,Caminhada,2023-07-21,64.91,False,29
3235,62,13794,57,Bike Indoor,2024-04-07,411.08,True,14
3236,874,1176,14,Bike Indoor,2024-06-25,338.17,True,26
3237,320,19604,48,Caminhada,2023-12-30,182.69,False,52
3238,102,7820,22,Bike Indoor,2023-09-04,558.09,True,36
3239,429,16514,42,Corrida,2024-08-15,756.34,True,33
3240,874,19946,49,Bike Indoor,2023-09-03,593.55,True,35
3241,722,1499,59,Caminhada,2023-07-03,290.28,False,27
3242,954,7626,47,Bike Indoor,2024-02-17,604.38,True,7
3243,255,16137,58,Bike Indoor,2023-09-30,419.23,True,39
3244,532,19172,14,Caminhada,2024-06-28,186.9,False,26
3245,570,3708,28,Caminhada,2024-09-05,164.48,False,36
3246,112,1769,10,Caminhada,2023-10-04,191.49,False,40
3247,985,9510,44,Caminhada,2024-09-14,193.02,False,37
3248,313,14226,17,Caminhada,2024-05-13,225.53,False,20
3249,998,15634,39,Meditação,2024-05-04,13.32,False,18
3250,461,6731,30,Meditação,2023-08-03,39.87,False,31
3251,708,10965,8,Corrida,2023-04-13,457.5,True,15
3252,887,19428,21,Bike Indoor,2024-08-12,310.48,True,33
3253,462,375,10,Corrida,2023-06-24,607.56,True,25
3254,865,15517,16,Bike Indoor,2023-02-21,532.59,True,8
3255,92,19420,32,Caminhada,2023-10-24,58.71,False,43
3256,52,6218,10,Meditação,2023-06-24,30.61,False,25
3257,805,17124,38,Crossfit,2023-12-09,767.29,True,49
3258,520,8495,7,Caminhada,2024-08-22,63.12,False,34
3259,812,1085,50,Caminhada,2023-06-20,227.9,False,25
3260,98,13073,56,Meditação,2023-02-06,18.41,False,6
3261,236,11371,3,Meditação,2024-09-26,41.78,False,39
3262,901,17594,35,Meditação,2023-07-20,22.43,False,29
3263,374,11226,18,Caminhada,2023-03-05,169.47,False,9
3264,581,19503,23,Caminhada,2024-04-30,272.96,False,18
3265,927,10046,40,Bike Indoor,2024-03-30,622.47,True,13
3266,557,16651,48,Meditação,2024-11-30,41.27,False,48
3267,649,19158,17,Bike Indoor,2024-02-13,364.17,True,7
3268,234,11041,32,Bike Indoor,2023-05-30,319.26,True,22
3269,32,4349,45,Bike Indoor,2024-05-16,542.3,True,20
3270,289,4965,35,Caminhada,2024-09-27,152.67,False,39
3271,638,13492,9,Bike Indoor,2024-07-01,663.63,True,27
3272,579,13336,54,Caminhada,2023-10-05,137.4,False,40
3273,542,19843,13,Meditação,2023-02-04,26.42,False,5
3274,114,17373,6,Bike Indoor,2024-09-16,510.4,True,38
3275,204,12684,11,Caminhada,2023-06-24,249.1,False,25
3276,29,17321,21,Caminhada,2023-02-02,117.07,False,5
3277,643,6654,26,Caminhada,2024-02-01,285.46,False,5
3278,474,7342,47,Caminhada,2023-09-11,184.98,False,37
3279,697,2358,36,Meditação,2024-07-21,43.64,False,29
3280,253,19729,10,Corrida,2023-11-19,610.25,True,46
3281,798,6360,35,Meditação,2023-01-13,40.88,False,2
3282,905,3743,59,Meditação,2023-02-19,12.06,False,7
3283,922,7159,12,Bike Indoor,2023-08-21,619.68,True,34
3284,386,518,31,Bike Indoor,2024-06-23,509.58,True,25
3285,62,16652,7,Corrida,2024-09-07,579.77,True,36
3286,515,12925,6,Corrida,2023-04-06,444.64,True,14
3287,430,14810,42,Crossfit,2023-12-09,870.78,True,49
3288,580,16239,42,Corrida,2023-07-12,452.47,True,28
3289,537,5475,57,Caminhada,2024-05-25,98.08,False,21
3290,691,4185,16,Bike Indoor,2024-03-26,350.57,True,13
3291,141,5161,21,Corrida,2023-05-05,402.63,True,18
3292,743,9580,45,Bike Indoor,2023-03-22,564.77,True,12
3293,300,9886,33,Corrida,2023-01-07,508.34,True,1
3294,675,11465,19,Caminhada,2023-11-26,87.37,False,47
3295,311,11221,52,Meditação,2023-03-24,22.8,False,12
3296,471,2335,7,Corrida,2024-06-19,599.63,True,25
3297,393,3674,21,Meditação,2024-09-17,30.14,False,38
3298,642,4576,26,Crossfit,2024-06-10,683.6,True,24
3299,445,14972,33,Caminhada,2023-04-23,173.73,False,16
3300,758,500,20,Bike Indoor,2024-03-15,470.94,True,11
3301,809,8083,14,Corrida,2024-10-18,729.07,True,42
3302,172,8294,4,Meditação,2023-01-19,11.18,False,3
3303,576,15720,37,Caminhada,2023-01-09,267.01,False,2
3304,31,5543,16,Caminhada,2023-07-04,110.98,False,27
3305,47,19130,7,Corrida,2023-02-07,688.71,True,6
3306,130,3276,18,Crossfit,2023-05-14,702.52,True,19
3307,352,19469,4,Caminhada,2023-04-12,123.58,False,15
3308,978,6613,22,Caminhada,2023-05-29,203.84,False,22
3309,845,11729,18,Crossfit,2023-04-03,884.44,True,14
3310,622,1327,13,Crossfit,2023-05-20,724.97,True,20
3311,581,7772,9,Caminhada,2023-10-22,166.64,False,42
3312,58,10666,30,Meditação,2024-08-15,12.35,False,33
3313,106,16289,12,Crossfit,2024-06-27,962.0,True,26
3314,812,18946,21,Bike Indoor,2023-07-07,638.76,True,27
3315,330,19701,36,Corrida,2023-05-16,559.2,True,20
3316,768,18820,38,Meditação,2023-06-15,40.6,False,24
3317,824,5769,9,Bike Indoor,2024-04-21,425.31,True,16
3318,683,13663,30,Bike Indoor,2023-05-27,592.17,True,21
3319,383,5918,42,Corrida,2023-09-02,606.68,True,35
3320,985,17473,34,Meditação,2023-07-02,28.43,False,26
3321,162,4555,12,Caminhada,2023-01-09,64.13,False,2
3322,997,2394,29,Meditação,2024-03-11,48.62,False,11
3323,286,666,33,Corrida,2023-06-05,734.96,True,23
3324,71,12355,35,Meditação,2024-11-18,41.74,False,47
3325,767,2234,34,Meditação,2023-04-24,22.2,False,17
3326,454,6335,46,Bike Indoor,2023-06-16,415.84,True,24
3327,886,17620,3,Caminhada,2024-05-02,193.3,False,18
3328,567,18007,54,Caminhada,2024-03-12,261.56,False,11
3329,835,17758,52,Caminhada,2023-08-11,283.66,False,32
3330,397,11503,3,Bike Indoor,2023-07-10,407.57,True,28
3331,515,6359,46,Crossfit,2024-07-29,803.71,True,31
3332,26,16560,5,Crossfit,2023-06-22,861.95,True,25
3333,313,13876,54,Corrida,2023-09-14,490.56,True,37
3334,126,2928,27,Meditação,2024-03-25,26.3,False,13
3335,408,7617,29,Crossfit,2024-05-15,593.74,True,20
3336,565,7614,26,Caminhada,2023-03-18,224.73,False,11
3337,198,4274,4,Caminhada,2024-09-06,265.95,False,36
3338,811,4971,43,Caminhada,2023-08-14,269.38,False,33
3339,188,8389,38,Meditação,2023-08-14,36.8,False,33
3340,698,17352,34,Caminhada,2024-08-30,136.79,False,35
3341,817,19539,38,Caminhada,2023-03-17,215.26,False,11
3342,810,2504,43,Bike Indoor,2023-02-02,645.71,True,5
3343,716,6006,14,Meditação,2024-08-16,35.03,False,33
3344,484,7943,18,Bike Indoor,2023-03-10,465.16,True,10
3345,450,17653,29,Meditação,2024-02-19,46.79,False,8
3346,523,17748,37,Caminhada,2024-03-23,258.8,False,12
3347,871,923,31,Caminhada,2023-12-28,270.61,False,52
3348,354,16854,39,Caminhada,2024-01-05,275.8,False,1
3349,986,10246,28,Caminhada,2024-02-03,148.45,False,5
3350,658,12475,5,Bike Indoor,2023-04-30,643.86,True,17
3351,597,19338,25,Crossfit,2023-02-17,785.17,True,7
3352,100,17532,26,Meditação,2023-03-09,11.53,False,10
3353,616,3086,34,Meditação,2023-12-05,35.43,False,49
3354,948,14860,27,Crossfit,2023-03-26,735.31,True,12
3355,558,17013,4,Caminhada,2024-01-12,118.79,False,2
3356,556,7407,40,Caminhada,2024-01-20,292.6,False,3
3357,278,774,55,Bike Indoor,2023-10-03,322.03,True,40
3358,693,8709,47,Bike Indoor,2023-07-24,678.35,True,30
3359,699,16311,53,Bike Indoor,2023-03-06,363.71,True,10
3360,990,1343,15,Crossfit,2023-03-20,688.49,True,12
3361,626,10161,40,Caminhada,2024-06-09,154.31,False,23
3362,491,11419,17,Meditação,2023-11-21,39.24,False,47
3363,255,7797,12,Caminhada,2024-01-13,103.9,False,2
3364,381,19283,42,Crossfit,2024-11-11,993.05,True,46
3365,892,934,24,Corrida,2024-11-01,699.6,True,44
3366,542,1986,9,Caminhada,2024-09-19,247.49,False,38
3367,264,14016,28,Caminhada,2023-12-12,76.61,False,50
3368,610,5465,9,Caminhada,2024-03-10,169.08,False,10
3369,825,9966,5,Caminhada,2024-11-25,286.4,False,48
3370,879,15721,15,Meditação,2024-01-13,20.8,False,2
3371,329,1505,24,Bike Indoor,2024-11-10,358.15,True,45
3372,115,5363,43,Corrida,2023-01-15,594.16,True,2
3373,276,15940,3,Meditação,2024-03-29,47.22,False,13
3374,488,10846,36,Caminhada,2023-07-12,171.7,False,28
3375,281,1010,33,Caminhada,2023-08-21,151.21,False,34
3376,275,14924,18,Caminhada,2023-09-20,212.57,False,38
3377,773,13482,32,Caminhada,2024-03-21,284.22,False,12
3378,843,19861,3,Crossfit,2023-02-23,524.53,True,8
3379,719,9369,43,Caminhada,2024-11-22,88.35,False,47
3380,896,3857,33,Corrida,2023-01-04,453.1,True,1
3381,328,9864,11,Bike Indoor,2023-09-14,334.13,True,37
3382,211,10120,30,Bike Indoor,2023-12-27,420.84,True,52
3383,727,11370,15,Meditação,2023-08-28,19.17,False,35
3384,923,2553,1,Bike Indoor,2024-04-26,519.48,True,17
3385,552,15489,48,Meditação,2024-11-05,23.09,False,45
3386,992,4389,57,Meditação,2024-04-05,26.21,False,14
3387,26,16935,59,Caminhada,2023-05-18,285.47,False,20
3388,27,11089,1,Corrida,2024-03-26,462.26,True,13
3389,702,9231,35,Caminhada,2023-11-20,147.11,False,47
3390,83,3051,5,Meditação,2024-04-17,20.28,False,16
